instance,ratio,k_mode,split_mode,converged,time,nodes,total_depth,depth_attempts,final_depth_iterations,total_iterations,m_states,Ff,Fb,min_frontier,max_frontier,min_over_m,max_over_m,geo_over_m,prod_over_m2,imbalance,iter0_fill_ratio,iter1_fill_ratio
19,0.01,k1,fixed,True,6.56837,155533528,52,9,2,18,38047.28888888889,2156267,1617855,1617855,2156267,42.52221504466955,56.673341595955435,49.09048806686722,2409.8760186432332,1.3327937299696202,0.385927,0.268463
19,0.01,optk,dynamic,True,6.64191,155512331,52,9,2,17,38047.28888888889,2156267,1619956,1619956,2156267,42.57743579919258,56.673341595955435,49.12235299054294,2413.0055633275033,1.3310651647328693,0.385855,0.268455
19,0.01,optk,fixed,True,6.56837,155533528,52,9,2,18,38047.28888888889,2156267,1617855,1617855,2156267,42.52221504466955,56.673341595955435,49.09048806686722,2409.8760186432332,1.3327937299696202,0.385927,0.268463
19,0.1,k1,dynamic,True,5.82493,113743263,52,9,2,15,380290.84444444446,2156267,198113,198113,2156267,0.5209512742527824,5.670047100792095,1.7186675834002736,2.9538182622309366,10.884025783265106,0.0476123,0.00383794
19,0.1,k1,fixed,True,5.92212,113764460,52,9,2,16,380290.84444444446,2156267,201450,201450,2156267,0.5297261370946027,5.670047100792095,1.7330816910483613,3.003572147847048,10.70373293621246,0.0476178,0.00388066
19,0.1,optk,dynamic,True,5.22699,113743263,52,9,2,15,380290.84444444446,2156267,1004,1004,2156267,0.002640084594901867,5.670047100792095,0.12234951574554434,0.014969404003169205,2147.676294820717,0.253788,0.000134283
19,0.1,optk,fixed,True,5.24383,113764460,52,9,2,16,380290.84444444446,2156267,1230,1230,2156267,0.003234366585387745,5.670047100792095,0.13542160418624724,0.018339010880376615,1753.0626016260162,0.253805,0.000135335
19,0.5,k1,dynamic,True,6.08454,113743263,52,9,2,15,1901818.3111111112,2156267,40416,40416,2156267,0.021251241385086626,1.1337923225380193,0.1552240133703978,0.02409449432681344,53.35181611243072,0.00970752,0.000158936
19,0.5,k1,fixed,True,6.07829,113764460,52,9,2,16,1901818.3111111112,2156267,39421,39421,2156267,0.020728057864249305,1.1337923225380193,0.15330137920974382,0.02350131286760967,54.69843484437229,0.00970762,0.000155208
19,0.5,optk,dynamic,True,6.36056,113743263,52,9,2,15,1901818.3111111112,2156267,3,3,2156267,1.5774377512683065e-06,1.1337923225380193,0.0013373431914320436,1.7884868116696435e-06,718755.6666666666,0.246421,1.01657e-06
19,0.5,optk,fixed,True,6.42666,113764460,52,9,2,16,1901818.3111111112,2156267,3,3,2156267,1.5774377512683065e-06,1.1337923225380193,0.0013373431914320436,1.7884868116696435e-06,718755.6666666666,0.246429,1.01657e-06
20,0.01,k1,dynamic,True,26.8644,515509424,54,11,3,20,92296.53333333334,704312,438495,438495,704312,4.750936835475222,7.630969166050296,6.021150430056036,36.25425250136398,1.6062030353823875,0.0927337,0.0112726
20,0.01,k1,fixed,True,26.8738,560906613,54,11,2,21,92296.53333333334,9417667,3364167,3364167,9417667,36.44954884546043,102.03706098026072,60.98528378426419,3719.204838247237,2.7994053208416823,0.414002,0.186318
20,0.01,optk,dynamic,True,26.8644,515509424,54,11,3,20,92296.53333333334,704312,438495,438495,704312,4.750936835475222,7.630969166050296,6.021150430056036,36.25425250136398,1.6062030353823875,0.0927337,0.0112726
20,0.01,optk,fixed,True,26.8738,560906613,54,11,2,21,92296.53333333334,9417667,3364167,3364167,9417667,36.44954884546043,102.03706098026072,60.98528378426419,3719.204838247237,2.7994053208416823,0.414002,0.186318
20,0.1,k1,dynamic,True,25.6241,511989699,54,11,2,19,922419.2,704312,47341,47341,704312,0.0513226524339476,0.7635487205817052,0.19795793897391495,0.03918734560280023,14.877421262753217,0.00968993,0.00012036
20,0.1,k1,fixed,True,21.9757,368786887,54,11,2,19,922419.2,9417667,415689,415689,9417667,0.4506508537549956,10.209747368658416,2.145001484453737,4.6010313683087345,22.65555980552769,0.052094,0.00258436
20,0.1,optk,dynamic,True,23.8417,511989699,54,11,2,19,922419.2,704312,1,1,704312,1.0841057948490232e-06,0.7635487205817052,0.0009098173402569245,8.277675926321842e-07,704312.0,0.0475162,1.20456e-07
20,0.1,optk,fixed,True,20.8187,368786887,54,11,2,19,922419.2,9417667,5586,5586,9417667,0.006055814970026644,10.209747368658416,0.2486530533802305,0.06182834095531176,1685.9411027568922,0.234719,0.000179359
20,0.5,k1,dynamic,True,25.854,511989699,54,11,2,19,4612278.044444445,704312,8434,8434,704312,0.0018285974780204058,0.15270371673458713,0.016710285195208622,0.00027923363130520846,83.50865544225753,0.00194557,4.57234e-06
20,0.5,k1,fixed,True,21.737,368786887,54,11,2,19,4612278.044444445,9417667,86979,86979,9417667,0.018858143234614284,2.0418688789466444,0.19622909005923947,0.03850585578547712,108.27518136561699,0.0106432,0.000106084
20,0.5,optk,dynamic,True,24.3772,511989699,54,11,2,19,4612278.044444445,704312,1,1,704312,2.168126011406694e-07,0.15270371673458713,0.00018195628603891048,3.310809002907381e-08,704312.0,0.0438037,1.10815e-07
20,0.5,optk,fixed,True,24.6194,368786887,54,11,2,19,4612278.044444445,9417667,1,1,9417667,2.168126011406694e-07,2.0418688789466444,0.0006653592284116939,4.427029028326046e-07,9417667.0,0.218156,1.10815e-07
21,0.01,k1,dynamic,True,41.3121,846796462,59,10,2,18,181316.26666666666,20505,828,828,20505,0.004566606268825301,0.1130896878529744,0.022725229976589663,0.0005164360774888894,24.764492753623188,0.00212238,1.13981e-05
21,0.01,k1,fixed,True,53.8745,1223786674,59,10,2,20,181316.26666666666,23948668,5101487,5101487,23948668,28.13584844750094,132.08229156861822,60.96103130831428,3716.247338173274,4.694448500995886,0.473733,0.18788
21,0.01,optk,dynamic,True,41.3121,846796462,59,10,2,18,181316.26666666666,20505,828,828,20505,0.004566606268825301,0.1130896878529744,0.022725229976589663,0.0005164360774888894,24.764492753623188,0.00212238,1.13981e-05
21,0.01,optk,fixed,True,53.8745,1223786674,59,10,2,20,181316.26666666666,23948668,5101487,5101487,23948668,28.13584844750094,132.08229156861822,60.96103130831428,3716.247338173274,4.694448500995886,0.473733,0.18788
21,0.1,k1,dynamic,True,40.8348,846796462,59,10,2,18,1812798.5777777778,20505,71,71,20505,3.916596188366138e-05,0.011311240118654598,0.0006655941701548831,4.4301559934416746e-07,288.80281690140845,0.000212636,1.47102e-07
21,0.1,k1,fixed,True,36.0805,743177644,59,10,2,18,1812798.5777777778,23948668,663294,663294,23948668,0.3658950355163562,13.210881944400859,2.19858957476127,4.833796118248941,36.10566053665494,0.0621774,0.00271925
21,0.1,optk,dynamic,True,39.3539,846796462,59,10,2,18,1812798.5777777778,20505,2,2,20505,1.1032665319341233e-06,0.011311240118654598,0.00011171084395698648,1.247931265758218e-08,10252.5,0.000850202,4.90341e-08
21,0.1,optk,fixed,True,35.7363,743177644,59,10,2,18,1812798.5777777778,23948668,28613,28613,23948668,0.015783882639115534,13.210881944400859,0.45663881807138734,0.2085190101696336,836.9855660014679,0.226454,0.000458432
21,0.5,k1,dynamic,True,39.2484,846796462,59,10,2,18,9064174.933333334,20505,3,3,20505,3.3097331219497497e-07,0.002262202588852654,2.7362907076708975e-05,7.487286836886101e-10,6835.0,4.25288e-05,4.90331e-09
21,0.5,k1,fixed,True,35.2353,743177644,59,10,2,18,9064174.933333334,23948668,136521,136521,23948668,0.015061602518056726,2.642123323539269,0.1994858674263304,0.03979461130283546,175.42112935006335,0.012756,0.000112072
21,0.5,optk,dynamic,True,39.3474,846796462,59,10,2,18,9064174.933333334,20505,2,2,20505,2.2064887479665e-07,0.002262202588852654,2.2341720072375958e-05,4.991524557924067e-10,10252.5,0.000850214,4.90331e-08
21,0.5,optk,fixed,True,46.144,743177644,59,10,2,18,9064174.933333334,23948668,2,2,23948668,2.2064887479665e-07,2.642123323539269,0.0007635322772567804,5.82981538412925e-07,11974334.0,0.226448,4.90331e-08
22,0.01,k1,dynamic,True,2.8286,64364190,49,9,2,18,16384.0,771531,407138,407138,771531,24.8497314453125,47.09051513671875,34.20799109519418,1170.1866547688842,1.89501102820174,0.411717,0.119116
22,0.01,k1,fixed,True,4.33168,97024414,49,9,2,18,16384.0,1703023,568357,568357,1703023,34.68975830078125,103.94427490234375,60.048328645452465,3605.8017731122673,2.996396630990733,0.564834,0.253716
22,0.01,optk,dynamic,True,2.8286,64364190,49,9,2,18,16384.0,771531,407138,407138,771531,24.8497314453125,47.09051513671875,34.20799109519418,1170.1866547688842,1.89501102820174,0.411717,0.119116
22,0.01,optk,fixed,True,4.33168,97024414,49,9,2,18,16384.0,1703023,568357,568357,1703023,34.68975830078125,103.94427490234375,60.048328645452465,3605.8017731122673,2.996396630990733,0.564834,0.253716
22,0.1,k1,dynamic,True,2.89496,55864654,49,9,2,16,164204.0888888889,771531,51099,51099,771531,0.3111920071282567,4.698610157765729,1.2092021856200608,1.4621699257083318,15.098749486291316,0.0516038,0.00159964
22,0.1,k1,fixed,True,2.63278,59033070,49,9,2,16,164204.0888888889,1703023,80125,80125,1703023,0.48795983426586753,10.371379979169554,2.2496259368490383,5.060816855743912,21.254577223088923,0.0796526,0.00410451
22,0.1,optk,dynamic,True,2.7793,55864654,49,9,2,16,164204.0888888889,771531,3414,3414,771531,0.020791199677799334,4.698610157765729,0.31255358260343696,0.0976897419982435,225.99033391915643,0.146942,0.000303281
22,0.1,optk,fixed,True,2.57662,59033070,49,9,2,16,164204.0888888889,1703023,10684,10684,1703023,0.06506537122366962,10.371379979169554,0.821472877486775,0.6748176884464019,159.3993822538375,0.220434,0.00163875
22,0.5,k1,dynamic,True,2.86101,55864654,49,9,2,16,821384.5333333333,771531,11011,11011,771531,0.013405414337807514,0.9393054880994431,0.11221309753210433,0.01259177925774956,70.06911270547634,0.0105357,6.39029e-05
22,0.5,k1,fixed,True,2.73274,59033070,49,9,2,16,821384.5333333333,1703023,16006,16006,1703023,0.019486609925615028,2.073356547254197,0.20100420461538246,0.040402690273062536,106.3990378608022,0.0164605,0.000169118
22,0.5,optk,dynamic,True,2.73215,55864654,49,9,2,16,821384.5333333333,771531,3,3,771531,3.652369722406915e-06,0.9393054880994431,0.0018522124405221598,3.4306909248250547e-06,257177.0,0.155878,1.29862e-06
22,0.5,optk,fixed,True,2.63303,59033070,49,9,2,16,821384.5333333333,1703023,3,3,1703023,3.652369722406915e-06,2.073356547254197,0.0027518475024872605,7.5726646769453715e-06,567674.3333333334,0.233184,1.29862e-06
23,0.01,k1,dynamic,True,21.1214,437752182,54,11,2,20,84468.62222222223,5181446,3503699,3503699,5181446,41.479296190985316,61.341665859880116,50.442136424327025,2544.409127050419,1.4788502094500697,0.362172,0.229064
23,0.01,k1,fixed,True,21.3994,464797030,54,11,2,20,84468.62222222223,6572958,3474251,3474251,6572958,41.130669692466995,77.81538075414197,56.57383425924185,3200.5987227921664,1.8919064857432581,0.385428,0.25269
23,0.01,optk,dynamic,True,21.1214,437752182,54,11,2,20,84468.62222222223,5181446,3503699,3503699,5181446,41.479296190985316,61.341665859880116,50.442136424327025,2544.409127050419,1.4788502094500697,0.362172,0.229064
23,0.01,optk,fixed,True,21.3994,464797030,54,11,2,20,84468.62222222223,6572958,3474251,3474251,6572958,41.130669692466995,77.81538075414197,56.57383425924185,3200.5987227921664,1.8919064857432581,0.385428,0.25269
23,0.1,k1,dynamic,True,18.4585,359533190,54,11,2,18,845232.3555555556,5181446,425439,425439,5181446,0.5033396996739042,6.13020309260917,1.7565803663863315,3.0855745835739388,12.179057397182675,0.043931,0.00314609
23,0.1,k1,fixed,True,16.2444,330811720,54,11,2,18,845232.3555555556,6572958,431315,431315,6572958,0.5102916342057263,7.776510159362885,1.9920562435932174,3.96828807763872,15.239344794407799,0.047518,0.00358289
23,0.1,optk,dynamic,True,18.2411,359533190,54,11,2,18,845232.3555555556,5181446,2939,2939,5181446,0.0034771503725366144,6.13020309260917,0.14599876015634886,0.02131563796719108,1762.9962572303505,0.201153,0.00012278
23,0.1,optk,fixed,True,15.8126,330811720,54,11,2,18,845232.3555555556,6572958,4208,4208,6572958,0.004978512680379066,7.776510159362885,0.1967624314687251,0.03871545443748475,1562.0147338403042,0.216072,0.00018509
23,0.5,k1,dynamic,True,18.8998,359533190,54,11,2,18,4226343.822222223,5181446,85187,85187,5181446,0.02015619258236507,1.2259878083642477,0.15719811184941587,0.02471124636902146,60.82437461114959,0.00894447,0.000129205
23,0.5,k1,fixed,True,16.7508,330811720,54,11,2,18,4226343.822222223,6572958,87379,87379,6572958,0.020674844185785125,1.5552350391937402,0.17931603973879193,0.032154242107604,75.22354341432153,0.00968814,0.000147125
23,0.5,optk,dynamic,True,21.0006,359533190,54,11,2,18,4226343.822222223,5181446,18,18,5181446,4.2590003930478974e-06,1.2259878083642477,0.0022850563576628175,5.221482557695262e-06,287858.1111111111,0.201177,1.97176e-06
23,0.5,optk,fixed,True,19.721,330811720,54,11,2,18,4226343.822222223,6572958,18,18,6572958,4.2590003930478974e-06,1.5552350391937402,0.002573664050183707,6.623746643208002e-06,365164.3333333333,0.216033,1.97176e-06
24,0.01,k1,dynamic,True,9.30426,272787086,52,11,3,20,62441.24444444444,454421,135632,135632,454421,2.172154017857143,7.277577569811407,3.9759299991992907,15.80801935853287,3.3503966615547953,0.092708,0.00822889
24,0.01,k1,fixed,True,21.457,512701428,52,11,2,22,62441.24444444444,11000318,2752129,2752129,11000318,44.0754988867757,176.17070412149235,88.11816880410831,7764.811673389328,3.9970212152119324,0.574887,0.250917
24,0.01,optk,dynamic,True,9.30426,272787086,52,11,3,20,62441.24444444444,454421,135632,135632,454421,2.172154017857143,7.277577569811407,3.9759299991992907,15.80801935853287,3.3503966615547953,0.092708,0.00822889
24,0.01,optk,fixed,True,21.457,512701428,52,11,2,22,62441.24444444444,11000318,2752129,2752129,11000318,44.0754988867757,176.17070412149235,88.11816880410831,7764.811673389328,3.9970212152119324,0.574887,0.250917
24,0.1,k1,dynamic,True,13.5913,270598141,52,11,2,19,623866.3111111111,454421,14233,14233,454421,0.022814182696691714,0.728394837013514,0.1289097858463557,0.016617732886953295,31.92728166935994,0.00969474,8.66995e-05
24,0.1,k1,fixed,True,15.2344,306020917,52,11,2,19,623866.3111111111,11000318,392543,392543,11000318,0.6292101256451526,17.632492417178838,3.3308471548917247,11.094542769250296,28.023217838555265,0.082001,0.00411951
24,0.1,optk,dynamic,True,12.2901,270598141,52,11,2,19,623866.3111111111,454421,359,359,454421,0.0005754437987853809,0.728394837013514,0.020473160284301857,0.00041915029202671485,1265.7966573816157,0.0287995,2.77837e-06
24,0.1,optk,fixed,True,15.1043,306020917,52,11,2,19,623866.3111111111,11000318,56153,56153,11000318,0.0900080658306281,17.632492417178838,1.2597882910407938,1.5870665382434839,195.89902587573238,0.226373,0.00175949
24,0.5,k1,dynamic,True,13.5267,270598141,52,11,2,19,3119695.644444444,454421,3012,3012,454421,0.0009654787977037988,0.1456619657142623,0.01185890127832161,0.0001406335395289779,150.87018592297477,0.00194622,3.56872e-06
24,0.5,k1,fixed,True,15.4199,306020917,52,11,2,19,3119695.644444444,11000318,81405,81405,11000318,0.02609389160925556,3.526086917994508,0.3033303971628341,0.09200932984296267,135.1307413549536,0.0169643,0.000170337
24,0.5,optk,dynamic,True,12.7258,270598141,52,11,2,19,3119695.644444444,454421,44,44,454421,1.4103939939896133e-05,0.1456619657142623,0.0014333204861304274,2.0544076159611647e-06,10327.75,0.0287976,2.35066e-06
24,0.5,optk,fixed,True,17.3598,306020917,52,11,2,19,3119695.644444444,11000318,39,39,11000318,1.2501219492180663e-05,3.526086917994508,0.006639306176879944,4.4080386510356176e-05,282059.4358974359,0.226365,2.35066e-06
25,0.01,k1,dynamic,True,59.132,1364634927,58,10,2,19,179859.9111111111,24040462,13644209,13644209,24040462,75.86020095145653,133.66214767641384,100.69576645686755,10139.637382336014,1.7619535144910197,0.556569,0.279954
25,0.01,k1,fixed,True,75.4854,1682584053,58,10,2,19,179859.9111111111,31858608,12729779,12729779,31858608,70.77607745583724,177.13012201100707,111.9668488223766,12536.575235212937,2.5026835108449252,0.604133,0.298961
25,0.01,optk,dynamic,True,59.132,1364634927,58,10,2,19,179859.9111111111,24040462,13644209,13644209,24040462,75.86020095145653,133.66214767641384,100.69576645686755,10139.637382336014,1.7619535144910197,0.556569,0.279954
25,0.01,optk,fixed,True,75.4854,1682584053,58,10,2,19,179859.9111111111,31858608,12729779,12729779,31858608,70.77607745583724,177.13012201100707,111.9668488223766,12536.575235212937,2.5026835108449252,0.604133,0.298961
25,0.1,k1,dynamic,True,58.144,1290228380,58,10,3,18,1799509.3333333333,24040462,1911923,1911923,24040462,1.0624690656415972,13.35945391039928,3.7674933992860433,14.194006513663904,12.573969767610935,0.0780808,0.00459413
25,0.1,k1,fixed,True,72.1347,1565881042,58,10,3,18,1799509.3333333333,31858608,1860866,1860866,31858608,1.0340963314444234,17.70405266028073,4.278749339198919,18.307695907695187,17.12031280059929,0.0884781,0.00517343
25,0.1,optk,dynamic,True,54.1791,1000650405,58,10,2,17,1799509.3333333333,24040462,246483,246483,24040462,0.13697233764463201,13.35945391039928,1.3527289572427692,1.82987563176311,97.53395568862761,0.216417,0.00178382
25,0.1,optk,fixed,True,55.3066,1063347235,58,10,2,17,1799509.3333333333,31858608,307361,307361,31858608,0.1708026706539264,17.70405266028073,1.7389363058415048,3.023899475773699,103.65208338078025,0.24259,0.00250835
25,0.5,k1,dynamic,True,56.3609,1000650405,58,10,2,17,8997182.577777777,24040462,402161,402161,24040462,0.04469854829814181,2.6719989054548874,0.34559292835365907,0.11943447212805731,59.778203256904575,0.0161255,0.000190544
25,0.5,k1,fixed,True,56.4495,1063347235,58,10,2,17,8997182.577777777,31858608,390474,390474,31858608,0.0433995861064813,3.540953817997188,0.39201521669859024,0.15367593012324265,81.58957574640053,0.018355,0.000215243
25,0.5,optk,dynamic,True,63.181,1000650405,58,10,2,17,8997182.577777777,24040462,58,58,24040462,6.446462489630335e-06,2.6719989054548874,0.004150294051792985,1.722494071634824e-05,414490.724137931,0.203553,1.1411e-06
25,0.5,optk,fixed,True,68.7354,1063347235,58,10,2,17,8997182.577777777,31858608,54,54,31858608,6.001878869655829e-06,3.540953817997188,0.0046100299238361194,2.1252375898664452e-05,589974.2222222222,0.22847,1.10652e-06
26,0.01,k1,dynamic,True,26.8208,737453859,53,11,3,21,117600.71111111112,295950,200198,200198,295950,1.702353651678599,2.51656641532024,2.0698033787807315,4.2840860268121315,1.478286496368595,0.0361319,0.00292855
26,0.01,k1,fixed,True,69.2173,1425666204,53,11,2,24,117600.71111111112,25874809,5754877,5754877,25874809,48.93573300388206,220.02255560812935,103.76398718279484,10766.965036071211,4.496153262702227,0.611896,0.255971
26,0.01,optk,dynamic,True,26.8208,737453859,53,11,3,21,117600.71111111112,295950,200198,200198,295950,1.702353651678599,2.51656641532024,2.0698033787807315,4.2840860268121315,1.478286496368595,0.0361319,0.00292855
26,0.01,optk,fixed,True,69.2173,1425666204,53,11,2,24,117600.71111111112,25874809,5754877,5754877,25874809,48.93573300388206,220.02255560812935,103.76398718279484,10766.965036071211,4.496153262702227,0.611896,0.255971
26,0.1,k1,dynamic,True,36.9598,736219592,53,11,2,20,1175278.9333333333,295950,25933,25933,295950,0.022065400190956087,0.2518125626234317,0.07454089459750407,0.005556344967396211,11.412100412601704,0.0036748,2.95722e-05
26,0.1,k1,fixed,True,28.5549,621304374,53,11,2,20,1175278.9333333333,25874809,853439,853439,25874809,0.7261586809690114,22.01588768941319,3.998378166820414,15.98702796490618,30.31828754017569,0.0904394,0.00436897
26,0.1,optk,dynamic,True,33.9703,736219592,53,11,2,20,1175278.9333333333,295950,26,26,295950,2.2122407934479554e-05,0.2518125626234317,0.0023602330887821724,5.570700233382235e-06,11382.692307692309,0.0109853,7.37414e-07
26,0.1,optk,fixed,True,27.7226,621304374,53,11,2,20,1175278.9333333333,25874809,140468,140468,25874809,0.11951886145155668,22.01588768941319,1.6221324947377165,2.631313830484008,184.20429564028817,0.247507,0.00219114
26,0.5,k1,dynamic,True,36.8757,736219592,53,11,2,20,5876576.711111112,295950,3030,3030,295950,0.0005156063043082618,0.05036095239604953,0.005095726105902023,2.59664245463714e-05,97.67326732673267,0.00073615,1.16848e-06
26,0.5,k1,fixed,True,29.2325,621304374,53,11,2,20,5876576.711111112,25874809,176625,176625,25874809,0.030055763530840506,4.403041136360446,0.36378120238821143,0.13233676321101284,146.49573389950461,0.0187788,0.000182601
26,0.5,optk,dynamic,True,34.319,736219592,53,11,2,20,5876576.711111112,295950,26,26,295950,4.424344525417428e-06,0.05036095239604953,0.00047203199470827124,2.2281420402826943e-07,11382.692307692309,0.0109855,7.37391e-07
26,0.5,optk,fixed,True,36.4555,621304374,53,11,2,20,5876576.711111112,25874809,16,16,25874809,2.7226735541030324e-06,4.403041136360446,0.003462375435968253,1.198804365959635e-05,1617175.5625,0.247495,6.23946e-07
27,0.01,k1,dynamic,True,1.46909,35891997,52,9,3,15,9284.266666666666,79973,21513,21513,79973,2.3171458524816178,8.613819795496324,4.467603027704942,19.959476813158364,3.7174266722446894,0.130977,0.00998344
27,0.01,k1,fixed,True,3.30166,76391064,52,9,2,16,9284.266666666666,1093736,299423,299423,1093736,32.25058162913603,117.80531939338236,61.638381463522535,3799.29006944272,3.652812242212522,0.589265,0.250766
27,0.01,optk,dynamic,True,1.46909,35891997,52,9,3,15,9284.266666666666,79973,21513,21513,79973,2.3171458524816178,8.613819795496324,4.467603027704942,19.959476813158364,3.7174266722446894,0.130977,0.00998344
27,0.01,optk,fixed,True,3.30166,76391064,52,9,2,16,9284.266666666666,1093736,299423,299423,1093736,32.25058162913603,117.80531939338236,61.638381463522535,3799.29006944272,3.652812242212522,0.589265,0.250766
27,0.1,k1,dynamic,True,1.72134,35507966,52,9,2,14,93024.71111111112,79973,1981,1981,79973,0.021295416845034245,0.8596963005289873,0.13530554711429468,0.01830759107989862,40.37001514386673,0.013905,9.60318e-05
27,0.1,k1,fixed,True,1.92465,45328892,52,9,2,14,93024.71111111112,1093736,42304,42304,1093736,0.45476088551859095,11.75747806078767,2.3123237520704594,5.346841134389207,25.854198184568833,0.0848152,0.00412674
27,0.1,optk,dynamic,True,1.62593,35507966,52,9,2,14,93024.71111111112,79973,118,118,79973,0.001268480155332681,0.8596963005289873,0.033022835990174144,0.001090507696833941,677.7372881355932,0.0276259,1.52886e-05
27,0.1,optk,fixed,True,1.90065,45328892,52,9,2,14,93024.71111111112,1093736,13247,13247,1093736,0.14240302218383072,11.75747806078767,1.2939476067894904,1.6743004091162497,82.56480712614177,0.162474,0.00259071
27,0.5,k1,dynamic,True,1.72958,35507966,52,9,2,14,464759.4666666667,79973,446,446,79973,0.0009596361816980024,0.1720739559617362,0.012850229339151528,0.0001651283940687907,179.31165919282512,0.00279887,4.35112e-06
27,0.5,k1,fixed,True,1.97661,45328892,52,9,2,14,464759.4666666667,1093736,9149,9149,1093736,0.019685451628598707,2.3533377552144534,0.21523595551401067,0.04632651654602919,119.54705432287682,0.0175885,0.00017677
27,0.5,optk,dynamic,True,1.64203,35507966,52,9,2,14,464759.4666666667,79973,22,22,79973,4.7336313895417155e-05,0.1720739559617362,0.0028540053946394233,8.145346792630932e-06,3635.1363636363635,0.030364,4.20767e-06
27,0.5,optk,fixed,True,1.82282,45328892,52,9,2,14,464759.4666666667,1093736,15,15,1093736,3.2274759474148064e-05,2.3533377552144534,0.00871512535830541,7.595341001097802e-05,72915.73333333334,0.177326,4.73363e-06
28,0.01,k1,dynamic,True,14.2013,345208242,54,9,4,18,41870.22222222222,995307,572219,572219,995307,13.666490637737773,23.771237580672555,18.024133705776315,324.8693958437018,1.7393812508847137,0.231713,0.0487188
28,0.01,k1,fixed,True,13.6619,308471218,54,9,2,18,41870.22222222222,6898714,1915448,1915448,6898714,45.74726137907609,164.76420792289403,86.81884176700973,7537.511285765073,3.6016190468235108,0.588563,0.256414
28,0.01,optk,dynamic,True,14.2013,345208242,54,9,4,18,41870.22222222222,995307,572219,572219,995307,13.666490637737773,23.771237580672555,18.024133705776315,324.8693958437018,1.7393812508847137,0.231713,0.0487188
28,0.01,optk,fixed,True,13.6619,308471218,54,9,2,18,41870.22222222222,6898714,1915448,1915448,6898714,45.74726137907609,164.76420792289403,86.81884176700973,7537.511285765073,3.6016190468235108,0.588563,0.256414
28,0.1,k1,dynamic,True,9.70338,191431838,54,9,2,16,419066.31111111114,995307,68135,68135,995307,0.1625876339697817,2.3750584898152423,0.6214138237912824,0.38615514039890303,14.607866735158142,0.0259764,0.000560558
28,0.1,k1,fixed,True,10.5311,191342014,54,9,2,16,419066.31111111114,6898714,273833,273833,6898714,0.6534359664320427,16.462105917578462,3.279776225561667,10.756932089759532,25.193143266151267,0.0848658,0.00424176
28,0.1,optk,dynamic,True,8.96734,191431838,54,9,2,16,419066.31111111114,995307,894,894,995307,0.0021333139321785405,2.3750584898152423,0.07118107449358839,0.005066745366061779,1113.3187919463087,0.0759204,3.37258e-05
28,0.1,optk,fixed,True,10.0406,191342014,54,9,2,16,419066.31111111114,6898714,40374,40374,6898714,0.09634274798408991,16.462105917578462,1.2593667145453136,1.586004521704657,170.87021350374002,0.233642,0.00190413
28,0.5,k1,dynamic,True,9.86176,191431838,54,9,2,16,2095695.6444444444,995307,11960,11960,995307,0.005706935561805073,0.4749291733456122,0.052061407863260474,0.00271039018870476,83.21964882943143,0.00524921,2.25011e-05
28,0.5,k1,fixed,True,10.4633,191342014,54,9,2,16,2095695.6444444444,6898714,56696,56696,6898714,0.027053546706697358,3.2918491853948595,0.2984228471288408,0.08905619568848348,121.6790249753069,0.0175817,0.000177104
28,0.5,optk,dynamic,True,9.30812,191431838,54,9,2,16,2095695.6444444444,995307,12,12,995307,5.726022302814454e-06,0.4749291733456122,0.0016490770263496509,2.7194550388342073e-06,82942.25,0.0807607,1.52694e-06
28,0.5,optk,fixed,True,11.1138,191342014,54,9,2,16,2095695.6444444444,6898714,12,12,6898714,5.726022302814454e-06,3.2918491853948595,0.0043415667509635915,1.8849201853072558e-05,574892.8333333334,0.247078,1.6966e-06
29,0.01,k1,dynamic,True,0.294639,5707116,47,7,2,12,2002.4888888888888,2748,239,239,2748,0.11935147372159091,1.3722922585227273,0.4047037230263862,0.16378510343141794,11.497907949790795,0.0280207,0.000466087
29,0.01,k1,fixed,True,1.33571,24662519,47,7,3,15,2002.4888888888888,219141,57097,57097,219141,28.513017134232957,109.43431507457387,55.859667925922835,3120.3025007943725,3.838047533145349,0.633556,0.281239
29,0.01,optk,dynamic,True,0.294639,5707116,47,7,2,12,2002.4888888888888,2748,239,239,2748,0.11935147372159091,1.3722922585227273,0.4047037230263862,0.16378510343141794,11.497907949790795,0.0280207,0.000466087
29,0.01,optk,fixed,True,1.33571,24662519,47,7,3,15,2002.4888888888888,219141,57097,57097,219141,28.513017134232957,109.43431507457387,55.859667925922835,3120.3025007943725,3.838047533145349,0.633556,0.281239
29,0.1,k1,dynamic,True,0.263423,5707116,47,7,2,12,20206.933333333334,2748,12,12,2748,0.0005938555743243243,0.13599292652027026,0.008986665537491686,8.076015748274072e-05,229.0,0.00279222,5.49866e-06
29,0.1,k1,fixed,True,0.405277,9030224,47,7,2,12,20206.933333333334,219141,8190,8190,219141,0.4053064294763513,10.84484203441723,2.0965410091874417,4.395484203204697,26.757142857142856,0.0947662,0.00481683
29,0.1,optk,dynamic,True,0.265995,5707116,47,7,2,12,20206.933333333334,2748,3,3,2748,0.00014846389358108108,0.13599292652027026,0.004493332768745843,2.019003937068518e-05,916.0,0.00558114,6.5984e-06
29,0.1,optk,fixed,True,0.394103,9030224,47,7,2,12,20206.933333333334,219141,2941,2941,219141,0.14554410367398649,10.84484203441723,1.2563450216342753,1.5784028133852277,74.51241074464468,0.180565,0.00339048
