instance,size_kib,ratio,total_depth,iteration,n_inserted,n_unique,estimated_fp,bits_set,fill_ratio,expected_fill_ratio,materialized_forward,materialized_backward,materialized_total,phase,type_index,type_count,k_mode,k_hashes,split_mode
18,355,0.5,11,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,12,dynamic
18,355,0.5,12,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,12,dynamic
18,355,0.5,13,0,4,4,1.29482e-59,36,1.2379e-05,1.65051e-05,0,0,0,iter,0,1,optk,12,dynamic
18,355,0.5,13,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,12,dynamic
18,355,0.5,14,0,2759,2759,5.73525e-25,27765,0.00954727,0.01132,0,0,0,iter,0,1,optk,12,dynamic
18,355,0.5,14,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,12,dynamic
18,355,0.5,15,0,37030,37030,8.06591e-12,346077,0.119002,0.141697,0,0,0,iter,0,1,optk,12,dynamic
18,355,0.5,15,1,15,15,2.17235e-52,144,4.95158e-05,6.18929e-05,1,12,13,iter,0,1,optk,12,dynamic
18,71,0.1,11,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,2,dynamic
18,71,0.1,12,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,2,dynamic
18,71,0.1,13,0,4,4,1.06416e-10,6,1.03158e-05,1.37543e-05,0,0,0,iter,0,1,optk,2,dynamic
18,71,0.1,13,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,2,dynamic
18,71,0.1,14,0,2759,2759,6.33947e-05,4631,0.00796208,0.00944224,0,0,0,iter,0,1,optk,2,dynamic
18,71,0.1,14,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,2,dynamic
18,71,0.1,15,0,37030,37030,0.0100481,58303,0.10024,0.119558,0,0,0,iter,0,1,optk,2,dynamic
18,71,0.1,15,1,19,19,3.02694e-09,32,5.50176e-05,6.53313e-05,1,16,17,iter,0,1,optk,2,dynamic
18,7,0.01,11,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
18,7,0.01,12,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
18,7,0.01,13,0,4,4,5.23158e-05,3,5.23158e-05,6.9752e-05,0,0,0,iter,0,1,optk,1,dynamic
18,7,0.01,13,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
18,7,0.01,14,0,2759,2759,0.0396729,2275,0.0396729,0.046974,0,0,0,iter,0,1,optk,1,dynamic
18,7,0.01,14,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
18,7,0.01,15,0,37030,37030,0.415527,23828,0.415527,0.475732,0,0,0,iter,0,1,optk,1,dynamic
18,7,0.01,15,1,344,344,0.00245884,141,0.00245884,0.00598093,1,142,143,iter,0,1,optk,1,dynamic
18,1,0.001,11,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
18,1,0.001,12,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
18,1,0.001,13,0,4,4,0.000366211,3,0.000366211,0.000488162,0,0,0,iter,0,1,optk,1,dynamic
18,1,0.001,13,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
18,1,0.001,14,0,2759,2759,0.248047,2032,0.248047,0.285943,0,0,0,iter,0,1,optk,1,dynamic
18,1,0.001,14,1,4,4,0.000244141,2,0.000244141,0.000488162,0,2,2,iter,0,1,optk,1,dynamic
18,1,0.001,15,0,37030,37030,0.973267,7973,0.973267,0.989114,0,0,0,iter,0,1,optk,1,dynamic
18,1,0.001,15,1,959,959,0.0410156,336,0.0410156,0.110473,0,0,0,iter,0,1,optk,1,dynamic
18,1,0.001,15,0,738,738,0.072876,597,0.072876,0.0861491,1715,1,1716,type,0,2,optk,1,dynamic
