instance,size_kib,ratio,total_depth,iteration,n_inserted,n_unique,estimated_fp,bits_set,fill_ratio,expected_fill_ratio,materialized_forward,materialized_backward,materialized_total,phase,type_index,type_count,k_mode,k_hashes,split_mode
7,2304,0.5,10,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
7,2304,0.5,11,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
7,2304,0.5,12,0,4,4,2.11928e-07,4,2.11928e-07,2.11928e-07,0,0,0,iter,0,1,k1,1,dynamic
7,2304,0.5,12,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
7,2304,0.5,13,0,1080,1080,4.83725e-05,913,4.83725e-05,5.72188e-05,0,0,0,iter,0,1,k1,1,dynamic
7,2304,0.5,13,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
7,2304,0.5,14,0,21463,21463,0.000928031,17516,0.000928031,0.0011365,0,0,0,iter,0,1,k1,1,dynamic
7,2304,0.5,14,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
7,2304,0.5,15,0,163948,163948,0.00699769,132077,0.00699769,0.00864866,0,0,0,iter,0,1,k1,1,dynamic
7,2304,0.5,15,1,173,173,3.65575e-06,69,3.65575e-06,9.16583e-06,1,69,70,iter,0,1,k1,1,dynamic
7,2304,0.5,10,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,18,dynamic
7,2304,0.5,11,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,18,dynamic
7,2304,0.5,12,0,4,4,2.92605e-98,72,3.8147e-06,3.81469e-06,0,0,0,iter,0,1,optk,18,dynamic
7,2304,0.5,12,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,18,dynamic
7,2304,0.5,13,0,1080,1080,8.23707e-56,16430,0.000870493,0.00102944,0,0,0,iter,0,1,optk,18,dynamic
7,2304,0.5,13,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,18,dynamic
7,2304,0.5,14,0,21463,21463,8.92067e-33,312852,0.0165755,0.0202606,0,0,0,iter,0,1,optk,18,dynamic
7,2304,0.5,14,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,18,dynamic
7,2304,0.5,15,0,163948,163948,2.19879e-17,2240981,0.118731,0.144743,0,0,0,iter,0,1,optk,18,dynamic
7,2304,0.5,15,1,80,80,2.31988e-78,918,4.86374e-05,7.6291e-05,1,51,52,iter,0,1,optk,18,dynamic
7,2304,0.5,10,0,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,4,dynamic
7,2304,0.5,11,0,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,4,dynamic
7,2304,0.5,12,0,4,4,5.16405e-25,16,8.47711e-07,8.4771e-07,0,0,0,iter,0,1,rootk,4,dynamic
7,2304,0.5,12,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,4,dynamic
7,2304,0.5,13,0,1080,1080,1.4001e-15,3651,0.000193437,0.000228856,0,0,0,iter,0,1,rootk,4,dynamic
7,2304,0.5,13,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,4,dynamic
7,2304,0.5,14,0,21463,21463,1.88976e-10,69980,0.00370767,0.00453827,0,0,0,iter,0,1,rootk,4,dynamic
7,2304,0.5,14,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,4,dynamic
7,2304,0.5,15,0,163948,163948,5.88811e-07,522837,0.0277009,0.0341484,0,0,0,iter,0,1,rootk,4,dynamic
7,2304,0.5,15,1,80,80,1.36468e-20,204,1.08083e-05,1.69541e-05,1,51,52,iter,0,1,rootk,4,dynamic
7,461,0.1,10,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
7,461,0.1,11,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
7,461,0.1,12,0,4,4,1.05918e-06,4,1.05918e-06,1.05918e-06,0,0,0,iter,0,1,k1,1,dynamic
7,461,0.1,12,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
7,461,0.1,13,0,1080,1080,0.000241757,913,0.000241757,0.000285937,0,0,0,iter,0,1,k1,1,dynamic
7,461,0.1,13,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
7,461,0.1,14,0,21463,21463,0.00463046,17487,0.00463046,0.00566717,0,0,0,iter,0,1,k1,1,dynamic
7,461,0.1,14,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
7,461,0.1,15,0,163948,163948,0.0344839,130229,0.0344839,0.0424837,0,0,0,iter,0,1,k1,1,dynamic
7,461,0.1,15,1,442,442,3.65417e-05,138,3.65417e-05,0.000117032,1,138,139,iter,0,1,k1,1,dynamic
7,461,0.1,10,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,4,dynamic
7,461,0.1,11,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,4,dynamic
7,461,0.1,12,0,4,4,3.22193e-22,16,4.23671e-06,4.2367e-06,0,0,0,iter,0,1,optk,4,dynamic
7,461,0.1,12,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,4,dynamic
7,461,0.1,13,0,1080,1080,8.72585e-13,3650,0.0009665,0.00114326,0,0,0,iter,0,1,optk,4,dynamic
7,461,0.1,13,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,4,dynamic
7,461,0.1,14,0,21463,21463,1.14242e-07,69430,0.0183847,0.0224767,0,0,0,iter,0,1,optk,4,dynamic
7,461,0.1,14,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,4,dynamic
7,461,0.1,15,0,163948,163948,0.000294071,494543,0.130952,0.159409,0,0,0,iter,0,1,optk,4,dynamic
