instance,size_kib,ratio,total_depth,iteration,n_inserted,n_unique,estimated_fp,bits_set,fill_ratio,expected_fill_ratio,materialized_forward,materialized_backward,materialized_total,phase,type_index,type_count,k_mode,k_hashes,split_mode
48,43992,0.5,11,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,25,dynamic
48,43992,0.5,12,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,25,dynamic
48,43992,0.5,13,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,25,dynamic
48,43992,0.5,14,0,99,99,8.05268e-133,1875,5.20281e-06,6.86768e-06,0,0,0,iter,0,1,optk,25,dynamic
48,43992,0.5,14,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,25,dynamic
48,43992,0.5,15,0,1034,1034,5.81633e-114,10650,2.95519e-05,7.17268e-05,0,0,0,iter,0,1,optk,25,dynamic
48,43992,0.5,15,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,25,dynamic
48,43992,0.5,16,0,103580,103580,1.65894e-67,768346,0.00213203,0.00715967,0,0,0,iter,0,1,optk,25,dynamic
48,43992,0.5,16,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,25,dynamic
48,43992,0.5,17,0,4047977,4047977,5.91884e-30,24414797,0.0677469,0.244829,0,0,0,iter,0,1,optk,25,dynamic
48,43992,0.5,17,1,333,333,6.48189e-118,7400,2.05337e-05,2.31002e-05,1,296,297,iter,0,1,optk,25,dynamic
48,8798,0.1,11,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,5,dynamic
48,8798,0.1,12,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,5,dynamic
48,8798,0.1,13,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,5,dynamic
48,8798,0.1,14,0,99,99,3.81318e-27,375,5.20304e-06,6.86799e-06,0,0,0,iter,0,1,optk,5,dynamic
48,8798,0.1,14,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,5,dynamic
48,8798,0.1,15,0,1034,1034,2.25439e-23,2130,2.95533e-05,7.173e-05,0,0,0,iter,0,1,optk,5,dynamic
48,8798,0.1,15,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,5,dynamic
48,8798,0.1,16,0,103580,103580,4.40274e-14,153645,0.00213179,0.00715999,0,0,0,iter,0,1,optk,5,dynamic
48,8798,0.1,16,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,5,dynamic
48,8798,0.1,17,0,4047977,4047977,1.42709e-06,4882748,0.0677471,0.244839,0,0,0,iter,0,1,optk,5,dynamic
48,8798,0.1,17,1,339,339,3.90469e-24,1500,2.08122e-05,2.35175e-05,1,300,301,iter,0,1,optk,5,dynamic
48,880,0.01,11,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
48,880,0.01,12,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
48,880,0.01,13,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
48,880,0.01,14,0,99,99,1.04037e-05,75,1.04037e-05,1.37328e-05,0,0,0,iter,0,1,optk,1,dynamic
48,880,0.01,14,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
48,880,0.01,15,0,1034,1034,5.90931e-05,426,5.90931e-05,0.000143422,0,0,0,iter,0,1,optk,1,dynamic
48,880,0.01,15,1,3,3,2.77433e-07,2,2.77433e-07,4.16149e-07,0,2,2,iter,0,1,optk,1,dynamic
48,880,0.01,16,0,103580,103580,0.00425887,30702,0.00425887,0.0142655,0,0,0,iter,0,1,optk,1,dynamic
48,880,0.01,16,1,1752,1752,0.000135526,977,0.000135526,0.000243001,0,1018,1018,iter,0,1,optk,1,dynamic
48,880,0.01,17,0,4047977,4047977,0.130907,943706,0.130907,0.429659,0,0,0,iter,0,1,optk,1,dynamic
48,880,0.01,17,1,877386,877386,0.0432454,311754,0.0432454,0.114593,0,0,0,iter,0,1,optk,1,dynamic
48,880,0.01,17,2,178355,178355,0.00609048,43906,0.00609048,0.0244372,0,0,0,iter,0,1,optk,1,dynamic
48,880,0.01,17,3,40370,40370,0.0020745,14955,0.0020745,0.00558432,1,20130,20131,iter,0,1,optk,1,dynamic
48,88,0.001,11,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
48,88,0.001,12,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
48,88,0.001,13,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
48,88,0.001,14,0,99,99,0.000104037,75,0.000104037,0.00013732,0,0,0,iter,0,1,optk,1,dynamic
48,88,0.001,14,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
48,88,0.001,15,0,1034,1034,0.000590931,426,0.000590931,0.0014333,0,0,0,iter,0,1,optk,1,dynamic
48,88,0.001,15,1,13,13,1.52588e-05,11,1.52588e-05,1.8033e-05,0,11,11,iter,0,1,optk,1,dynamic
48,88,0.001,16,0,103580,103580,0.0417924,30128,0.0417924,0.133837,0,0,0,iter,0,1,optk,1,dynamic
48,88,0.001,16,1,18571,18571,0.0136608,9848,0.0136608,0.025432,0,0,0,iter,0,1,optk,1,dynamic
48,88,0.001,16,2,1460,1460,0.000592318,427,0.000592318,0.00202321,452,0,452,iter,0,1,optk,1,dynamic
48,88,0.001,17,0,4047977,4047977,0.754177,543683,0.754177,0.996358,0,0,0,iter,0,1,optk,1,dynamic
48,88,0.001,17,1,5044308,5044308,0.921181,664076,0.921181,0.999086,0,0,0,iter,0,1,optk,1,dynamic
48,88,0.001,17,0,462300,462300,0.148691,107191,0.148691,0.473385,117445,1,117446,type,0,8,optk,1,dynamic
