instance,size_kib,ratio,total_depth,iteration,n_inserted,n_unique,estimated_fp,bits_set,fill_ratio,expected_fill_ratio,materialized_forward,materialized_backward,materialized_total,phase,type_index,type_count,k_mode,k_hashes,split_mode
45,555,0.5,11,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,22,dynamic
45,555,0.5,12,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,22,dynamic
45,555,0.5,13,0,16,16,3.72416e-93,286,6.29047e-05,7.74182e-05,0,0,0,iter,0,1,optk,22,dynamic
45,555,0.5,13,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,22,dynamic
45,555,0.5,14,0,970,970,7.6918e-56,14207,0.00312478,0.00468266,0,0,0,iter,0,1,optk,22,dynamic
45,555,0.5,14,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,22,dynamic
45,555,0.5,15,0,34524,34524,2.40568e-23,426145,0.0937291,0.153847,0,0,0,iter,0,1,optk,22,dynamic
45,555,0.5,15,1,110,110,4.72326e-74,2112,0.000464527,0.000532129,1,96,97,iter,0,1,optk,22,dynamic
45,111,0.1,11,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,4,dynamic
45,111,0.1,12,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,4,dynamic
45,111,0.1,13,0,16,16,1.06945e-17,52,5.71861e-05,7.03804e-05,0,0,0,iter,0,1,optk,4,dynamic
45,111,0.1,13,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,4,dynamic
45,111,0.1,14,0,970,970,6.54127e-11,2586,0.00284391,0.00425787,0,0,0,iter,0,1,optk,4,dynamic
45,111,0.1,14,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,4,dynamic
45,111,0.1,15,0,34524,34524,5.38556e-05,77897,0.0856659,0.140899,0,0,0,iter,0,1,optk,4,dynamic
45,111,0.1,15,1,110,110,3.18034e-14,384,0.000422297,0.000483765,1,96,97,iter,0,1,optk,4,dynamic
45,11,0.01,11,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
45,11,0.01,12,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
45,11,0.01,13,0,16,16,0.000144265,13,0.000144265,0.000177541,0,0,0,iter,0,1,optk,1,dynamic
45,11,0.01,13,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
45,11,0.01,14,0,970,970,0.00716886,646,0.00716886,0.0107067,0,0,0,iter,0,1,optk,1,dynamic
45,11,0.01,14,1,9,9,5.54865e-05,5,5.54865e-05,9.98707e-05,0,5,5,iter,0,1,optk,1,dynamic
45,11,0.01,15,0,34524,34524,0.202504,18248,0.202504,0.318271,0,0,0,iter,0,1,optk,1,dynamic
45,11,0.01,15,1,4167,4167,0.0205744,1854,0.0205744,0.0451896,0,0,0,iter,0,1,optk,1,dynamic
45,11,0.01,15,2,870,870,0.00581499,524,0.00581499,0.0096082,638,1,639,iter,0,1,optk,1,dynamic
45,1,0.001,11,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
45,1,0.001,12,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
45,1,0.001,13,0,16,16,0.00158691,13,0.00158691,0.00195122,0,0,0,iter,0,1,optk,1,dynamic
45,1,0.001,13,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
45,1,0.001,14,0,970,970,0.0760498,623,0.0760498,0.111667,0,0,0,iter,0,1,optk,1,dynamic
45,1,0.001,14,1,52,52,0.00390625,32,0.00390625,0.00632755,0,33,33,iter,0,1,optk,1,dynamic
45,1,0.001,15,0,34524,34524,0.918579,7525,0.918579,0.985218,0,0,0,iter,0,1,optk,1,dynamic
45,1,0.001,15,1,17708,17708,0.612061,5014,0.612061,0.884862,0,0,0,iter,0,1,optk,1,dynamic
45,1,0.001,15,0,2611,2611,0.178589,1463,0.178589,0.272925,1771,1,1772,type,0,8,optk,1,dynamic
